id,email,password_hash,country,role,sailingExp,budgetMin,budgetMax,has_skipper_licence,createdAt,updatedAt
8066593c-381d-458e-9be4-aa8c29214d5b,efoster@example.com,7536f7805b7fb80104aafe9f1ede91e0f3c5632eac5a882aff36fc2ea5c72a72,Norway,lessee,intermediate,25000,35000,True,2025-10-04 09:04:46.038382,2025-10-04 09:04:46.038382
d939204b-5ef4-44b0-81f5-a681732ee234,meghan96@example.com,0badc6c631e4344eb22c51bfd97f88deaa2a8f1df0d1768e0d4e6768cc3c74d9,Greece,lessee,intermediate,9000,10000,True,2025-02-15 16:16:36.893701,2025-02-15 16:16:36.893701
2e0d2a32-36d7-452e-8628-78f2100ea7e3,michellegarcia@example.net,d202477378b418a59de46a9dffe6c9e96d25d8e782ad6ac6c95f00ddc6c310f3,UAE,lessee,none,3000,3000,False,2025-10-02 08:50:13.796597,2025-10-02 08:50:13.796597
ba6f6155-24f0-444c-8e61-a8f371952d52,wsantana@example.net,9706ba893f77ebcf53ef37aee0825fef5cda1e4d3a323962947a4f9b96908c18,Italy,lessee,none,7000,8000,True,2025-05-31 10:09:31.196036,2025-05-31 10:09:31.196036
e862b3fe-b7c0-4d84-937a-a8b7ae8cd9d9,potterpaul@example.org,0ba7bea02829b740b0a8d2135657872d5521084f6926fbf68afbb584b9b871fd,Norway,lessee,pro,3000,3000,True,2025-05-19 16:45:09.513181,2025-05-19 16:45:09.513181
95790ad9-60fe-4371-86dc-d769536eda25,sabrina83@example.org,53b8f457ad2d65d71b863c3bfe1c7acc96b63a09021440129ce21291e7ce0938,Indonesia,lessee,intermediate,114000,124000,True,2025-07-24 01:49:34.240499,2025-07-24 01:49:34.240499
3b30e432-daf0-4b49-a917-e64ccc4a7c9e,davidsonhayley@example.com,910c886c905c372c3e48f00f5632da27ffd063c66329b710ff3d40ff9646468d,France,lessee,beginner,37000,50000,False,2025-08-11 16:21:30.992265,2025-08-11 16:21:30.992265
b7677155-3c7f-4ecf-a400-f16cc02ebad4,johnsonadam@example.com,c64d94de2a7c1827347c2a42fb9ec80d5e7889cc239081c515aae26af7ef734e,USA,lessee,beginner,27000,40000,False,2025-05-03 21:05:42.046632,2025-05-03 21:05:42.046632
9f80ec59-9e2a-4613-a0d5-4aee6d7cc23c,deanmatthew@example.org,d973b3bc10a41a699960596d3e50419ec37dc999e1fbe531e77aaf3de71b605e,Spain,lessee,none,10000,11000,False,2025-01-01 01:01:01.517564,2025-01-01 01:01:01.517564
8025cd3d-2b1d-44d9-991c-de22b7cf39bf,wolfandrew@example.com,7d7145be00feff89716409ed0568a5e724b95766e0b29fc330cf65ff12be7f33,Spain,lessee,intermediate,7000,10000,False,2025-06-19 02:40:15.033683,2025-06-19 02:40:15.033683
f32eb802-3ab0-4f71-97e7-76ae64f9352a,corey61@example.com,585212522909570da3dbef67eded6894ba147a27bc8d75a44fac98053fb6864e,USA,lessee,pro,43000,45000,False,2025-09-16 12:57:41.085728,2025-09-16 12:57:41.085728
a5f774cb-f557-4fb1-aa0b-bad685e04042,larry82@example.com,24bc2194e9d6a29239cd2512d5e116efe0472e117521326417c879f1d54e821d,Norway,lessee,none,15000,21000,False,2025-04-10 11:37:02.190202,2025-04-10 11:37:02.190202
a4d19411-c5ab-4511-990c-cdedc71b4593,christopher62@example.com,79f2228fa99fce6c69268c22ccf49e97f6f05eef95fd2d0cc93a0c0d61fa3d47,Australia,lessee,intermediate,6000,8000,True,2025-06-12 07:50:01.431948,2025-06-12 07:50:01.431948
5d63852f-8f2d-47b4-abed-feb708ba905f,tiffany44@example.org,e1eb6fd8d5deb0680cbc11579af47f33bf1ef671879362117b19b1163595f0ba,USA,lessee,beginner,25000,30000,True,2025-05-04 03:22:05.765363,2025-05-04 03:22:05.765363
d1d0ddb0-105e-4cf3-a5f0-80c0e9b042b9,ktaylor@example.org,78a70f35dd99a8d56df5c4126e5020fa54d75423e787abd745bf95f0fd18b989,Italy,lessee,beginner,15000,17000,False,2025-10-04 12:46:01.896762,2025-10-04 12:46:01.896762
f6516202-18ac-40dc-8059-5b89f168f6e6,amy87@example.net,6acf7eeff8e1d5370763933bc6af84f2b87fa648df1600a2c0505d6047639f8c,Norway,lessee,none,5000,7000,True,2025-10-13 23:56:42.539915,2025-10-13 23:56:42.539915
28e9e7d7-9d42-4ddd-9754-feec8669bfcc,mmaldonado@example.net,4ba3481df3d90380da1ebd334a365c450381a4f2e4dddd43676901c9023b83dc,Greece,lessee,pro,7000,8000,False,2025-09-05 22:31:46.004972,2025-09-05 22:31:46.004972
a98c88bd-e7ad-43a5-89ae-d22fa939e733,christopherkelly@example.com,fafdfed40ac405372661f16466bd90b0e1b2efc8409f1683211913c1293269a0,UAE,lessee,none,12000,16000,True,2025-10-07 17:58:16.664231,2025-10-07 17:58:16.664231
937b16ec-e982-4189-ab55-04c5237dd9eb,jasonvalenzuela@example.net,a37ee2d7d48188c6dc59ba75e656abdc031ccc25f605ca75b9f5a3d799c29989,Indonesia,lessee,none,9000,13000,True,2025-05-12 10:46:39.072431,2025-05-12 10:46:39.072431
3fc6fe9f-0761-40a3-a6d1-0bb3ddf0ccd1,carrie08@example.com,00427110793448f801551289980b1ffd8ca765cd20818ccef0218e19fbf5d8d8,Italy,lessee,intermediate,14000,14000,False,2025-07-13 23:31:17.109162,2025-07-13 23:31:17.109162
653c0d36-39e9-4993-9315-32d584aafe1d,rrodgers@example.org,013cc1349f6df72ed08fbe774abd97f0616eba273a4a71cc01d5b1736ed27db1,Italy,lessee,beginner,6000,8000,False,2025-10-18 22:05:51.293769,2025-10-18 22:05:51.293769
c17109e9-bac9-4f64-83ef-12ddeaf9baf5,cclark@example.org,4d7da5647addbf860aa130b742b86b439a24d25a50ad0a3e931a4352fd7de729,UAE,lessee,beginner,9000,12000,False,2025-02-03 10:42:14.501499,2025-02-03 10:42:14.501499
23c25e34-89a9-4704-965f-693691094759,rboyer@example.com,d67db7bbff58f5ea377c358410975046a78c48285464bc8b7c2a042f99b1e4ff,Greece,lessee,pro,9000,13000,False,2025-02-03 15:04:21.054497,2025-02-03 15:04:21.054497
6dacbb91-10c3-4583-9df5-f4f113d0ded8,hgray@example.org,c989fc566cd63b9098a80da483bd279e86b37193586fe057016566707d9e7ed4,Norway,lessee,beginner,16000,21000,True,2025-07-10 03:00:35.854860,2025-07-10 03:00:35.854860
d792ed2c-2479-4b86-a6be-fac23200998c,anne06@example.com,697add5d3b5f85d5e467fe7850b7b37021a8cafdd15e166ac35a716691d9382d,USA,lessee,intermediate,23000,25000,False,2025-09-30 01:22:00.251068,2025-09-30 01:22:00.251068
c8f09e3c-e4ad-48b9-a2f5-951c436f0792,bauerlauren@example.com,0b06fa3a783eeb39329c33c3042ba7683b8b52fe5e4e33cbe1ff726e34ec5c6e,Spain,lessee,beginner,3000,3000,True,2025-09-16 22:39:54.192167,2025-09-16 22:39:54.192167
80c308d3-0d0e-406a-82d2-1dec43af21fa,amysmith@example.org,b4ba3f1b3670c3725dd12532704dcf793c043c9cb34e561d9c1c44a349bf96bd,UAE,lessee,none,9000,12000,False,2025-02-23 00:34:11.999272,2025-02-23 00:34:11.999272
91a1b472-7d66-4e91-9a8a-b88b311af5ad,misty00@example.net,ac3289e3a48ab3d2c89c6fc046d77e2a0dd19c8d8bb65a3b31ccbec02f2a7c36,Italy,lessee,beginner,117000,167000,True,2025-02-27 23:27:26.576269,2025-02-27 23:27:26.576269
1a146be7-49de-40db-888c-57dea4e67dcf,wbrown@example.org,40c491fc73b92ed7f9742dc5f3783ff5588c62460c1cbcfcd4465e8946fd8562,Indonesia,lessee,pro,11000,15000,True,2025-09-07 04:48:53.694639,2025-09-07 04:48:53.694639
d8ea87af-33c1-4ad9-a154-0224e434ba41,bondjohn@example.org,1c0bc9dcc680fa734821966c7550c99937e8c55d770d54b4ab749b18692e7f07,Indonesia,lessee,intermediate,9000,10000,True,2025-09-29 06:54:02.881770,2025-09-29 06:54:02.881770
0c9e6dc0-a17a-4a6c-9712-9a71c1ddeb7b,bjohnson@example.org,6455ec8359e59ae1c0f1140305e2182fa338939e15922dcbcf44cc660eecffb1,UAE,lessee,pro,7000,9000,True,2025-10-08 13:54:54.410152,2025-10-08 13:54:54.410152
87e9f766-1f74-4138-a847-24b93307ffc5,carterjacqueline@example.com,7765633972ad879534365eb2e9bc8f839ffcc2dfd4853f84a2b1c759458f1252,USA,lessee,beginner,4000,5000,True,2025-03-18 07:46:04.095328,2025-03-18 07:46:04.095328
9e29c6af-6d93-493d-93c8-c23cee0c04d8,snyderdaniel@example.com,8bfbe1a8f85cc949a349d8e3f50a3082286ff2b522d3457cc73eabec4a537ec9,Spain,lessee,pro,5000,5000,True,2025-01-21 18:55:08.937498,2025-01-21 18:55:08.937498
fc00b314-bd06-4c79-a1bf-360c2d8f4d11,timothy55@example.com,cc802bc39410f198bb25de7b35f72d1ea0bb6dc5db637de61f9a441dbf516e85,Italy,lessee,beginner,4000,4000,False,2025-03-29 18:26:45.272966,2025-03-29 18:26:45.272966
0d857ec8-103a-4354-843a-7af510770f76,brittanysanchez@example.net,3126016f015e2d7ae7fa4ad76204785d27a84b9e449ecf6f45be7e125a16571f,Spain,lessee,pro,16000,17000,False,2025-04-02 15:57:49.143439,2025-04-02 15:57:49.143439
5f6c1d85-8f28-4be8-8ce5-c0d3514ed76f,anthony12@example.net,f121e0f7f369f5a1d8fd003d376866f2ddf3270aee0303d6e19eb8351ff72f01,UAE,lessee,beginner,5000,6000,False,2025-01-27 18:31:02.485036,2025-01-27 18:31:02.485036
bb17ea8b-11a5-4e4a-b0af-decdd4ee233f,alexandra34@example.com,41a05ff3a5a25d072ca33026c2b6032836f805427116751ccd8dd8bd63c58695,Australia,lessee,intermediate,21000,30000,True,2025-03-09 03:47:28.837117,2025-03-09 03:47:28.837117
4feec446-eaf5-4cce-a101-422c68b0eca2,ericclark@example.com,1a2aaac9b6cbb4ea4ccd5ced7652000ecfe695019a877343c278b2eaaedd7046,Italy,lessee,beginner,6000,6000,False,2025-09-02 12:23:45.668211,2025-09-02 12:23:45.668211
49145500-035e-41f5-bd54-1aa5d9e16673,qallen@example.org,27ee10b59d9030d33be9ccd27688ae45961e7ff0e54d5b1efe3dd1efd11c23c4,UAE,lessee,beginner,4000,4000,False,2025-03-26 23:48:45.879453,2025-03-26 23:48:45.879453
63a0ed6e-a090-4ee2-b7a1-e8796daf703b,laurapayne@example.org,a7eed432f00002aa00258a649a5f687bf56a8cc2b48928cc90a0c612f9fc1000,USA,lessee,pro,14000,17000,True,2025-07-15 03:25:59.486481,2025-07-15 03:25:59.486481
6e8578f6-5d2c-4bf0-87f7-4910be786e3b,wellsnicole@example.com,e0e1ec8e2042d17107e8b68a83a8d81c9f62db9507f55a4f6851065e3559eec1,Italy,lessee,pro,6000,7000,True,2025-08-18 04:10:23.939057,2025-08-18 04:10:23.939057
bf1f30fb-b257-46f9-a37b-b596c7e4ecbe,christopherstafford@example.org,d5152cc1f217549e683ff31407fd06509b7ec4dac134d6b81aa1707438fa6b6b,Australia,lessee,intermediate,3000,3000,True,2025-07-03 08:48:46.801695,2025-07-03 08:48:46.801695
76f287bb-dce5-404a-be56-c31a4924fd1b,austin38@example.com,e38785f73913e5d34aee751224e18a34b2277a87b9b78031c34133f01cf5ea3f,Greece,lessee,intermediate,13000,15000,False,2025-03-22 17:08:48.864377,2025-03-22 17:08:48.864377
61e46f1c-bdb2-460e-a647-8e94cb03d2b1,howedanny@example.org,91ea174683df238ef6fc83ff0af8225dcc925a41a2f0d3f931155af98fd1d347,Indonesia,lessee,none,15000,18000,False,2025-04-21 23:58:38.268240,2025-04-21 23:58:38.268240
e950de40-d464-4a88-864d-e5525d1bf6fd,katelynjohnson@example.org,7cbec690fa4d66c71ea539bd77f3109e6915b815b5e4c54119cc6f8e6ba0682b,France,lessee,intermediate,12000,14000,True,2025-02-24 10:32:30.814804,2025-02-24 10:32:30.814804
9d560836-423a-42ac-80ce-83f11f42d8b2,ztaylor@example.com,e35ca566492065374d743027328c5bbb85bc0bbb91fa318b656b2c4942ed3ab3,Spain,lessee,none,6000,6000,False,2025-06-06 08:47:25.433367,2025-06-06 08:47:25.433367
376738c7-29a9-43a4-9dca-5a30cb9938bd,david20@example.org,2012e447e2c0b196779259787ba7ed9e23201d002e023968e9a7dacd58078864,Greece,lessee,none,48000,64000,True,2025-08-22 00:51:30.717956,2025-08-22 00:51:30.717956
860f7fc0-6525-4f7d-8eec-9bc7452634ef,jflores@example.org,6cf411a082ad7d98a3a560d8d0a3187cf8e9816315b89f875bb4890308a20ff6,Australia,lessee,none,14000,18000,False,2025-04-01 21:46:40.921263,2025-04-01 21:46:40.921263
e9a0ef4a-e597-4e27-b48d-cd70ffd3948f,alexis96@example.org,015d554176c4264ba0e66c93601e7b454827d25d18a86c9b3f66a825fb5ba92e,Norway,lessee,none,2000,2000,False,2025-03-09 04:06:24.202465,2025-03-09 04:06:24.202465
449d070b-b4a5-45bd-b1d0-f7ad77958039,deannapena@example.com,95a465b434a0afc90b696577b0170f9f2493d2db8f940bdabb3758185b92789b,France,lessee,beginner,5000,6000,False,2025-10-30 06:33:36.278642,2025-10-30 06:33:36.278642
5bb0d8f3-0f13-42d6-b09e-62b538ba6e6f,danamiller@example.com,7d032fb75c738a5322b16ad03a14bd6fe20b9f0a97084137c794d0c22e4f6e44,UAE,lessee,intermediate,4000,5000,True,2025-08-31 17:33:19.882941,2025-08-31 17:33:19.882941
7651428e-1b2c-4a4c-ba3d-ffecf9bd02c5,fperkins@example.org,7c2d48704f4ec80bd4c251cd0603e209ffd4cee800286cb3dce43792d5bae99e,Norway,lessee,intermediate,5000,7000,True,2025-07-06 12:12:44.669239,2025-07-06 12:12:44.669239
954a0882-9532-4e35-bb21-2de7e4466b72,donald17@example.net,39a52e7583bf246243ecc0d2eb784a41ffec71c8c3e06400a276e88a07e19eed,France,lessee,none,9000,9000,False,2025-10-15 14:57:32.044440,2025-10-15 14:57:32.044440
18a55572-fc5c-44e2-823c-dcb68efb3660,monicahughes@example.net,17c1ae70813357460c210407487bee2f38437f4ca081e64d79a4090752ee9d2e,Norway,lessee,intermediate,12000,14000,False,2025-10-26 17:43:42.768711,2025-10-26 17:43:42.768711
c7527d8c-d309-4ff0-9f74-ebe038171fd6,gordonjonathan@example.com,321dec42173a23f3932735fb6f93a5e49cb0f5e1f174f829778f07c519c290be,Spain,lessee,none,177000,239000,True,2025-03-14 20:07:31.077930,2025-03-14 20:07:31.077930
8636039a-cfe6-4f17-b703-679a77b47fe0,tcannon@example.org,42110b8e26e662e66ba291f5b47ffd2ff094451021c79c4a9460f09442071965,Greece,lessee,beginner,11000,14000,False,2025-10-30 21:12:33.728001,2025-10-30 21:12:33.728001
573c1f6e-a9ef-480a-ba6c-88b022b3acef,kaylajohnson@example.net,b747cc9478b3baa5ec939ac734e0b9428de95e3528aafb4a52cc5fc0a95cd025,Italy,lessee,none,4000,5000,False,2025-10-03 13:52:05.703817,2025-10-03 13:52:05.703817
3e806730-0a4a-40cd-8844-f57181ed44c0,matthewmcguire@example.net,fe61df03e3fb5add91062eb6f6d647d7314a87d470cfcdcca4eb8e7bfc7483f7,Indonesia,lessee,beginner,25000,36000,True,2025-06-03 06:10:30.275174,2025-06-03 06:10:30.275174
c68a3c37-c78a-460c-b290-0f22fc92136e,iraymond@example.net,6f138533ac7e7a2a9a79c37a8a5d1f06d7adf64d0aa0ad9d323fecd2ae33405c,Australia,lessee,intermediate,9000,9000,True,2025-06-20 11:36:44.251661,2025-06-20 11:36:44.251661
f0f35ae1-adfe-4519-ae5a-c973261e1a9e,charles35@example.org,a49ed4e986249fb4c6b00ec873df5a856cbc2eea1414f2b3bb9d176830e72ea5,Indonesia,lessee,beginner,33000,34000,True,2025-06-22 16:35:06.326564,2025-06-22 16:35:06.326564
9e88f494-56c9-497a-bee7-d294a5d66af1,wilsonjessica@example.com,acad8cda58e47772edac76189a022a14ce0fa9faac1d911915e5a82f37b5cb6a,Norway,lessee,pro,40000,46000,True,2025-01-07 01:15:38.369666,2025-01-07 01:15:38.369666
9703cd87-d48e-436d-8623-3f0ad0d27b04,julian82@example.org,4bae44a08dfffb4662730b21b19dfcb559c3cb2b74b4e35c2e69e9ba1b17abb0,Italy,lessee,beginner,9000,11000,False,2025-03-05 09:08:19.641193,2025-03-05 09:08:19.641193
5d407fa1-007b-4b20-b3e8-57d62b7e5869,fosteramber@example.com,5b9f829db23a718c47a047047ff2ce70966e57fb8a353a382a5ac6e74d25cb29,Indonesia,lessee,intermediate,8000,9000,False,2025-01-30 19:20:13.766105,2025-01-30 19:20:13.766105
80504585-6223-47bd-addd-4f6d2693a780,tyoung@example.net,b1c60102d188b3d762e2a271523ab2266e9c78daa1673f914d6d10a0170ac3eb,USA,lessee,none,4000,5000,True,2025-08-07 10:15:49.289843,2025-08-07 10:15:49.289843
07693b5c-6ed8-436b-920c-beed5fc9bcb6,jonathan74@example.com,aa295b125beb9e522bbf2f59932ed7967d2804e2f3635082524885c384d4fc97,France,lessee,intermediate,7000,7000,True,2025-06-06 10:54:19.484553,2025-06-06 10:54:19.484553
34567f76-af7e-4c35-a807-0089410abdd0,garyjames@example.net,b566e42c5a0cbfbdf97bc1a113b66e2cd8eb228213a603c98e6871e0b928b87a,UAE,lessee,none,13000,17000,True,2025-03-06 10:29:33.251941,2025-03-06 10:29:33.251941
57cc68b0-aa17-43db-9df2-9621eb1f6483,estanley@example.net,cae830210aa23f3667fd4db8db41a4231c7641888bf3965bb1e65cb639fe27f0,UAE,lessee,beginner,181000,216000,False,2025-07-14 10:45:41.460028,2025-07-14 10:45:41.460028
25b61211-b65a-40f5-8411-1e030e1297c0,marthachaney@example.com,922bf244c55eb58ea85aa1f254b7e468c055b279d7ef672ce5232d8c641f3551,Greece,lessee,intermediate,5000,6000,True,2025-01-15 12:39:41.929891,2025-01-15 12:39:41.929891
7c16a746-b9fe-49cd-b32c-255a5731066e,benjamin73@example.org,e84bb2aea01fbff6b1df3c3f463b3602369d9ee3a410cfa2ac0bb2da96e8fc42,Italy,lessee,pro,21000,22000,False,2025-01-02 05:57:28.677647,2025-01-02 05:57:28.677647
5d69c5fe-c48b-476c-8630-f279bfe5298a,treed@example.com,72349a360b9a111349f25541c847e84ba949d27ff3d06313df161eb963eca81c,Greece,lessee,pro,4000,5000,True,2025-02-21 03:07:54.018933,2025-02-21 03:07:54.018933
1e82f87d-18b2-472a-b6fb-d079d6e3bf7e,richardlynch@example.net,521e955046c00559581c88641d28e70fbbb05faf9cf59033e2bfe29c2c83ad2b,Australia,lessee,beginner,5000,6000,False,2025-01-09 00:26:36.660484,2025-01-09 00:26:36.660484
4c34ffdf-f0e5-44b6-ac80-2938d1cce317,saraharvey@example.com,ab8cf3719aa31237aacf2b705bca22765ff42428693239c24869f8b10ac8c2c5,France,lessee,pro,11000,15000,True,2025-01-28 19:07:52.454688,2025-01-28 19:07:52.454688
c3b2b70d-fc7c-4c48-b927-3aaaa5a8f6e0,ortegabecky@example.net,ee55fca84dee59513f5dd8f290ea8ce4422b0ae5c2c0e635cf8debb1304bfaac,Greece,lessee,none,24000,35000,False,2025-03-23 09:56:09.906383,2025-03-23 09:56:09.906383
13da76d5-6e43-467a-a842-89fa641d6261,tammy33@example.net,cdde4e39a712b7a37e17ac0606f58ff9252aa3e076dfacaaab2ddda1212df47c,Italy,lessee,pro,5000,5000,False,2025-04-06 22:10:19.717852,2025-04-06 22:10:19.717852
aeda57a6-751f-4633-ad35-0774b4ca0402,erodriguez@example.net,fb3f94697c838f8a0278bcc791d9fb07e24ca0a0c43089d0bb56f8c65f95944e,Italy,lessee,intermediate,12000,12000,False,2025-07-30 00:19:41.620621,2025-07-30 00:19:41.620621
302b0061-2bfc-4cf6-93d1-3b9257de9a15,mendozajulian@example.com,71e1826e1604b7702b1fb991efb0ebf84efad96b5336ea38d45a110c5a5ff950,Indonesia,lessee,pro,4000,5000,True,2025-05-24 18:30:06.577890,2025-05-24 18:30:06.577890
cd62daa6-7569-4a78-81f5-8c9a40498878,nathaniel81@example.org,208c5307f9359f509551204b57e72231397f75508eb8f1c22dcb25c8e3929ac2,Greece,lessee,intermediate,3000,3000,False,2025-07-10 08:41:21.458244,2025-07-10 08:41:21.458244
9a5b4888-49bb-4c27-9bc6-c0e00a96ca12,collinsbenjamin@example.org,99f0fc730acd5787f25c36f7f6bab4589f5a3eba0c60ced1d4fa6cff0506f570,USA,lessee,none,9000,11000,True,2025-01-25 19:41:07.296306,2025-01-25 19:41:07.296306
8ee7848b-f022-4823-8dda-b88bb9b1cf8e,brownjamie@example.com,d379278a156f3324213704f29b737fb974e13ffb72304fe39ee9165719913894,Italy,lessee,intermediate,118000,132000,True,2025-10-05 19:44:39.052811,2025-10-05 19:44:39.052811
96cae030-ec28-4a07-9281-c8f9a08ad4af,bryan70@example.org,bad1ec3f5cf7f4d9d743d0d8e449b6c16d896374c21af004c855080d9b665eb5,Italy,lessee,intermediate,3000,3000,True,2025-09-15 08:27:42.165515,2025-09-15 08:27:42.165515
be009056-de0a-479b-955a-63e94c592185,millerjames@example.com,6d15445a652899f2242e76c13f576056c58a666cb20d1715f16902fde8514db8,UAE,lessee,intermediate,6000,6000,True,2025-05-08 18:13:38.694470,2025-05-08 18:13:38.694470
3a246f6e-bc54-4fa4-93ab-b82221f08391,justin94@example.org,4fbe42c7b35cc2702b8d6aa64e38f3d7bc6eda941ab3523f5c88096c41619137,Indonesia,lessee,pro,4000,4000,True,2025-08-02 20:16:39.765798,2025-08-02 20:16:39.765798
b8f415b3-3c6d-4acc-ad97-9d8d48d81abb,colleen65@example.org,71a934c87d028f12734502e3271ec1579f6636b22f409a43f1f0c13f8176a0f3,Greece,lessee,pro,15000,20000,False,2025-10-07 03:47:16.706516,2025-10-07 03:47:16.706516
19087087-8aad-4b14-82d5-cbe018dbe064,jamie96@example.com,1f6a4413aaa219930bba499a5a1036ab1954f79a4ff7394ec01e6d8f02e84291,Australia,lessee,beginner,4000,4000,True,2025-03-27 14:35:43.505718,2025-03-27 14:35:43.505718
554b8b3f-8410-43b2-aff5-4df079ab6d52,heathermccann@example.net,6a230c9bb1fca8477057ec8df88b5261f12eadfab1b07619497b015e14108685,Norway,lessee,pro,6000,6000,False,2025-06-10 05:41:44.896490,2025-06-10 05:41:44.896490
f3c82cfc-bd7b-4658-859f-74d2ef185cab,pnichols@example.net,5e8f427292a662c280a4a5f4e5c34893987bc75e93a0d6b664467a3830a3813c,Greece,lessee,none,31000,40000,True,2025-04-30 17:39:31.256284,2025-04-30 17:39:31.256284
78af94aa-c5fe-4c22-b60b-6a801acf1bb2,nelsonjohn@example.net,566ced5f623f5a7cfed1b931f0d47a3f4c24f8263d7cb8a8894ac3c997eb4197,Indonesia,lessee,intermediate,21000,25000,False,2025-07-27 12:18:09.449829,2025-07-27 12:18:09.449829
b5f0b644-8e2b-44ba-8385-5129676d1b24,andersontroy@example.com,b85f621ed4ac3eacf4d17711e1ad70b8161f3196819d111b443531ec186e04ec,Australia,lessee,intermediate,18000,25000,True,2025-10-04 21:12:59.109495,2025-10-04 21:12:59.109495
a2573d35-830f-493e-8108-4b66616b0af9,michaeldavis@example.net,9765960d2483a1f593b93d8e654148daecb03e0f10125fb9d15992eb6d53c84b,Indonesia,lessee,intermediate,11000,13000,False,2025-06-21 01:05:17.099812,2025-06-21 01:05:17.099812
5e943c55-de6b-472d-8a16-83679ea832df,krodriguez@example.org,f78db66994a2c568ece9cc8e7d0c2f5050e2fa9967cc88505b12b22fe1b0c1fb,Spain,lessee,intermediate,13000,16000,False,2025-03-23 18:07:29.569052,2025-03-23 18:07:29.569052
fae1928d-ac3e-45c6-a293-50063ca2673e,joel59@example.com,5dab84d7dfb7a282c5bd668dd33d603ecf5da61fbb3e933f7dfb6b943d9ff900,Italy,lessee,none,49000,54000,False,2025-06-17 17:19:34.269874,2025-06-17 17:19:34.269874
9a857a76-215c-45ad-94e1-0bc376f0ba85,thorntoncalvin@example.com,13729543e2a92862f82f38dbd88d91489d53e3813b676e995e16f5418838dd3d,Australia,lessee,beginner,14000,15000,False,2025-08-02 14:58:56.879565,2025-08-02 14:58:56.879565
92e4fbad-6652-4c6f-b296-57f3f069dbad,nicole13@example.com,dd6f59a4dabaac09dc501531adfb2a19df90d1942ed4cf5b1d7016a7c8ad2c98,Greece,lessee,intermediate,25000,29000,True,2025-04-03 09:49:58.010050,2025-04-03 09:49:58.010050
b94b1d74-886b-4bb7-970b-55f53da5056f,jaime30@example.com,ff02d63316d11707575dcb1e046927cd18b416b23a6f7e8eb826e2c1c66eacb7,France,lessee,intermediate,8000,8000,True,2025-07-14 21:10:00.060611,2025-07-14 21:10:00.060611
b72ae931-83b6-413c-b68f-01a6bf2a1ef0,jennifer12@example.org,f6fea9cb400cd181dd505426ee70184685d13cce86deabebde205c55ed540366,Italy,lessee,pro,2000,2000,False,2025-08-20 04:26:41.454071,2025-08-20 04:26:41.454071
5cf15d87-a0d7-4e75-9f1c-2b3f4e90d198,marksimpson@example.org,56fd9cdfcc45155f727b297164d8fce9465da452e9f908b2c8ea4515a697b730,Greece,lessee,none,4000,4000,True,2025-10-23 06:33:17.090494,2025-10-23 06:33:17.090494
b5a31664-f648-46f0-b73c-07b8dfebee23,mortoncraig@example.net,a2fc2c7147239bef9f6c289c27f3a5bf8a7ab79161fb7ad302a31fe6da10144a,USA,lessee,intermediate,9000,11000,False,2025-10-06 09:30:50.793537,2025-10-06 09:30:50.793537
4ec9d019-c4bb-4442-9d0f-7325e6fb1159,qstevenson@example.org,0378790eb9e7d2b3cd0f1c28ccad5c2ceca1d043cee6dd83bbc7c1b13db1198c,Spain,lessee,pro,4000,5000,True,2025-03-25 15:13:47.593264,2025-03-25 15:13:47.593264
ad8f5752-f389-4759-a156-daed9a4527e3,bowmanrobert@example.com,e76ca6e1a88bff418046e958b80dd90f8a1f3835ee461b5a6fdc3900c4c1e1e8,UAE,lessee,intermediate,12000,15000,True,2025-08-09 23:26:33.005850,2025-08-09 23:26:33.005850
9b51c3db-897e-4c13-80a7-425c2d5ba175,thomassmith@example.com,4f2ecc9919a7395566d06cce2e17477f925d92bb5e07857641468bfe42d1a72b,UAE,lessee,none,6000,7000,False,2025-01-18 07:13:15.117432,2025-01-18 07:13:15.117432
9e69cca4-8363-424a-a2e6-fd7019e097db,perezgreg@example.com,baf12e118e13caf18a9e3e428bd8a6f03f8b2d418f43c98748d25191bd829a8b,Italy,lessee,intermediate,3000,4000,False,2025-09-11 03:12:35.435982,2025-09-11 03:12:35.435982
26842ddf-0911-48c9-8cc9-b14f2a17c862,hernandezmisty@example.com,2633d11417f5cadeb0fe731c498a22432e62b2bc3e07d1f6047de9be70871460,Indonesia,lessee,beginner,2000,2000,False,2025-05-23 13:13:48.043381,2025-05-23 13:13:48.043381
930da95b-646e-4d94-ba79-2684731c357f,anne70@example.com,a83e376993f63c8c1b2289544ef15b55cacf9db4eb5ff8329405f43a0ce3252a,Australia,lessee,none,3000,3000,True,2025-02-02 18:42:25.739901,2025-02-02 18:42:25.739901
df016932-ec96-4656-9c78-777deb8b560d,fperez@example.com,74b64b8f9c0bf2953d9f1a3d9d4cfecf96381101060af328e721d0784b9c8604,Spain,lessee,intermediate,16000,23000,False,2025-01-19 15:01:46.848687,2025-01-19 15:01:46.848687
1f133a0b-d811-4fbd-b404-9e73e318277e,chaneyalex@example.net,0f553c4a035c7ddb24dab2dcfc599cef34e3943bded0ea544da78228815e7fd2,France,lessee,pro,6000,8000,True,2025-06-06 00:54:50.821172,2025-06-06 00:54:50.821172
